OBJECTID,CaseObjectID,AppliedDate,Fee,IssuedDate,ParcelNo,PropertyAddress,Status,Valuation,WorkDescription,BuildingUseCode,PermitNumber,PermitType,PermitSubType
9417350,41963,2015/03/30 08:00:00+00,3400.0,,570157000,1111 E WATER ST,OPEN,0,Construction General Permit (VSMP),,ST15-00005,EG-PWENG,EG-CGP
9417399,41914,2019/05/14 08:00:00+00,1800.0,,290003000,602-616 W MAIN ST,OPEN,0,Special Use,,SP19-00003,PL-PLANNG,PL-SPECUSE
9417428,41885,2016/03/21 08:00:00+00,1800.0,2016/04/15 08:00:00+00,290008000,600 W MAIN ST,CLOSED,0,Special Use,,SP16-00003,PL-PLANNG,PL-SPECUSE
9417433,41880,2015/04/21 08:00:00+00,1500.0,2015/05/07 08:00:00+00,530162300,550 E WATER ST,CANCELLED,0,Special Use,,SP15-00002,PL-PLANNG,PL-SPECUSE
9417436,41877,2014/12/10 10:00:00+00,1500.0,2015/01/08 10:00:00+00,280062000,100 E WATER ST,CLOSED,0,Special Use,,SP14-00006,PL-PLANNG,PL-SPECUSE
9417438,41875,2014/10/21 08:00:00+00,1500.0,2014/10/22 08:00:00+00,100064000,1106 W MAIN ST,CLOSED,0,Special Use,,SP14-00004,PL-PLANNG,PL-SPECUSE
9417442,41871,2013/10/22 08:00:00+00,1500.0,2013/10/28 08:00:00+00,100068000,1000 WEST MAIN ST,CLOSED,0,Special Use,,SP13-00010,PL-PLANNG,PL-SPECUSE
9417444,41869,2013/08/20 08:00:00+00,1985.55,2013/08/20 08:00:00+00,310170000,853 W MAIN ST,CLOSED,0,Special Use,,SP13-00008,PL-PLANNG,PL-SPECUSE
9417453,41860,2012/09/25 08:00:00+00,1500.0,,300003000,852-854 W MAIN ST,CLOSED,0,Special Use,,SP12-00006,PL-PLANNG,PL-SPECUSE
9417469,41844,2010/03/24 08:00:00+00,1687.58,,100060000,1204 WEST MAIN STREET,CLOSED,0,Special Use,,SP10-00004,PL-PLANNG,PL-SPECUSE
9417476,41837,2009/10/19 08:00:00+00,2058.25,,100051000,1003 WEST MAIN STREET,EXPIRED,0,Special Use,,SP09-00007,PL-PLANNG,PL-SPECUSE
9417490,41823,2022/10/06 08:00:00+00,0.0,,280043000,320 E MAIN ST,OPEN,0,Sign,,SN-22-0002,ZNG-ZONING,ZNG-SIGN
9417491,41822,2022/10/06 08:00:00+00,0.0,,280043000,320 E MAIN ST,OPEN,0,Sign,,SN-22-0001,ZNG-ZONING,ZNG-SIGN
9417494,41819,2011/08/10 08:00:00+00,75.0,,530077B00,534 E MAIN ST,OPEN,0,Sign,,SN-11-0006,ZNG-ZONING,ZNG-SIGN
9417501,41812,2009/05/28 08:00:00+00,75.0,,280009100,218  WEST MAIN STREET,OPEN,0,Sign,,SN-09-0018,ZNG-ZONING,ZNG-SIGN
9417511,41802,2009/04/30 08:00:00+00,75.0,,280043000,320 EAST MAIN STREET,OPEN,0,Sign,,SN-09-0008,ZNG-ZONING,ZNG-SIGN
9417513,41800,2009/04/08 08:00:00+00,75.0,,310168000,909 WEST MAIN STREET STE 101,OPEN,0,Sign,,SN-09-0006,ZNG-ZONING,ZNG-SIGN
9417515,41798,2009/03/18 08:00:00+00,125.0,,530072000,507  EAST WATER STREET,OPEN,0,Sign,,SN-09-0004,ZNG-ZONING,ZNG-SIGN
9417516,41797,2009/03/09 08:00:00+00,75.0,,530160000,700 EAST MAIN STREET,OPEN,0,Sign,,SN-09-0003,ZNG-ZONING,ZNG-SIGN
9417519,41794,2008/12/19 10:00:00+00,225.0,,280042000,316 EAST MAIN STREET,OPEN,0,Sign,,SN-08-0033,ZNG-ZONING,ZNG-SIGN
9417526,41787,2008/11/19 10:00:00+00,75.0,,290013000,408 WEST MAIN STREET,ISSUE,0,Sign,,SN-08-0026,ZNG-ZONING,ZNG-SIGN
9417529,41784,2008/11/07 10:00:00+00,75.0,,330250000,105 EAST MAIN STREET,OPEN,0,Sign,,SN-08-0023,ZNG-ZONING,ZNG-SIGN
9417530,41783,2008/11/05 10:00:00+00,75.0,,330257400,107 WEST MAIN STREET,ISSUE,0,Sign,,SN-08-0022,ZNG-ZONING,ZNG-SIGN
9417531,41782,2008/11/03 10:00:00+00,75.0,,330255000,103  WEST MAIN STREET,ISSUE,0,Sign,,SN-08-0021,ZNG-ZONING,ZNG-SIGN
9417534,41779,2008/10/20 08:00:00+00,125.0,,280020100,101 EAST WATER STREET,ISSUE,0,Sign,,SN-08-0018,ZNG-ZONING,ZNG-SIGN
9417538,41775,2008/10/07 08:00:00+00,75.0,,100004000,1397 WEST MAIN STREET,ISSUE,0,Sign,,SN-08-0014,ZNG-ZONING,ZNG-SIGN
9417539,41774,2008/10/03 08:00:00+00,75.0,,280020100,105 EAST WATER STREET,ISSUE,0,Sign,,SN-08-0013,ZNG-ZONING,ZNG-SIGN
9417542,41771,2008/10/03 08:00:00+00,75.0,,280020100,101 EAST WATER STREET,ISSUE,0,Sign,,SN-08-0010,ZNG-ZONING,ZNG-SIGN
9417544,41769,2008/10/01 08:00:00+00,75.0,2008/10/01 08:00:00+00,280041000,310-312 EAST MAIN STREET,ISSUE,0,Sign,,SN-08-0008,ZNG-ZONING,ZNG-SIGN
9417546,41767,2008/09/15 08:00:00+00,0.0,,280049000,414 EAST MAIN STREET,ISSUE,0,Sign,,SN-08-0006,ZNG-ZONING,ZNG-SIGN
9417556,41757,2023/11/02 08:00:00+00,100.0,,100053000,1105 W MAIN ST,CLOSED,0,Boundary Line Adjustment,,P23-0070,PL-PLANNG,PL-MINPLAT
9417563,41750,2023/10/09 08:00:00+00,100.0,,320153000,711 W MAIN ST,OPEN,0,ADC/IPP COA,,P23-0063  ,HST-HSTRC,HST-COA
9417581,41732,2023/05/31 08:00:00+00,125.0,,280027000,122 E MAIN ST,OPEN,0,ADC/IPP COA,,P23-0044  ,HST-HSTRC,HST-COA
9417596,41717,2023/03/31 08:00:00+00,1200.0,,530080000,605 E MAIN ST,OPEN,0,Public Right of Way (PROW),,P23-0029  ,EG-PWENG,EG-PROW
9417597,41716,2023/03/28 08:00:00+00,125.0,,300002000,810-820 W MAIN ST,OPEN,0,ADC/IPP COA,,P23-0028  ,HST-HSTRC,HST-COA
9417604,41709,2023/03/02 10:00:00+00,100.0,,530162100,600 E WATER ST,OPEN,0,ADC/IPP COA,,P23-0021  ,HST-HSTRC,HST-COA
9417626,41687,2022/12/22 10:00:00+00,100.0,,100078000,900 W MAIN ST,OPEN,0,ADC/IPP COA,,P22-0138  ,HST-HSTRC,HST-COA
9417633,41680,2022/12/16 10:00:00+00,1200.0,,290017000,324-326 W MAIN ST,OPEN,0,Public Right of Way (PROW),,P22-0131  ,EG-PWENG,EG-PROW
9417635,41678,2022/12/14 10:00:00+00,500.0,,280041000,310-312 E MAIN ST,OPEN,0,Site Plan Amendment,,P22-0129  ,PL-SITEPLN,PL-AMNDMT
9417644,41669,2022/11/16 10:00:00+00,1200.0,,280001000,240 W MAIN ST,OPEN,0,Public Right of Way (PROW),,P22-0120  ,EG-PWENG,EG-PROW
9417648,41665,2022/11/08 10:00:00+00,100.0,,330245000,119-123 E MAIN ST,OPEN,0,ADC/IPP COA,,P22-0116  ,HST-HSTRC,HST-COA
9417670,41643,2022/09/29 08:00:00+00,125.0,,290007000,598-608 W MAIN ST,OPEN,0,ADC/IPP COA,,P22-0094  ,HST-HSTRC,HST-COA
9417674,41639,2022/09/07 08:00:00+00,125.0,,330259000,113 W MAIN ST,OPEN,0,ADC/IPP COA,,P22-0090  ,HST-HSTRC,HST-COA
9417678,41635,2022/08/30 08:00:00+00,500.0,,100068000,1000 W MAIN ST,OPEN,0,Site Plan Amendment,,P22-0086  ,PL-SITEPLN,PL-AMNDMT
9417703,41610,2022/07/05 08:00:00+00,125.0,,320156000,707-709 W MAIN ST,OPEN,0,ADC/IPP COA,,P22-0061  ,HST-HSTRC,HST-COA
9417755,41558,2022/01/24 10:00:00+00,100.0,,310184BO0,0 W MAIN ST,OPEN,0,ADC/IPP COA,,P22-0009  ,HST-HSTRC,HST-COA
9417770,41543,2021/12/10 10:00:00+00,100.0,,290003000,602-616 W MAIN ST,OPEN,0,Boundary Line Adjustment,,P21-0151  ,PL-PLANNG,PL-MINPLAT
9417781,41532,2021/11/04 08:00:00+00,125.0,,330259000,113 W MAIN ST,OPEN,0,ADC/IPP COA,,P21-0140  ,HST-HSTRC,HST-COA
9417788,41525,2021/10/29 08:00:00+00,125.0,,280041000,310-312 E MAIN ST,OPEN,0,ADC/IPP COA,,P21-0133  ,HST-HSTRC,HST-COA
9417838,41475,2021/06/03 08:00:00+00,125.0,,100050000,1001 W MAIN ST,OPEN,0,ADC/IPP COA,,P21-0083  ,HST-HSTRC,HST-COA
9417849,41464,2021/05/14 08:00:00+00,0.0,,530080000,605 E MAIN ST & 7TH ST NE,OPEN,0,ADC/IPP COA,,P21-0072  ,HST-HSTRC,HST-COA
9417878,41435,2021/03/15 08:00:00+00,125.0,,100050000,1001 W MAIN ST,OPEN,0,ADC/IPP COA,,P21-0043  ,HST-HSTRC,HST-COA
9417882,41431,2021/03/15 08:00:00+00,125.0,,290011000,420 W MAIN ST,OPEN,0,ADC/IPP COA,,P21-0039  ,HST-HSTRC,HST-COA
9417883,41430,2021/03/15 08:00:00+00,125.0,,280049000,414 E MAIN ST,OPEN,0,ADC/IPP COA,,P21-0038  ,HST-HSTRC,HST-COA
9417895,41418,2021/02/16 10:00:00+00,100.0,,290001000,632 W MAIN ST,OPEN,0,ADC/IPP COA,,P21-0025  ,HST-HSTRC,HST-COA
9417900,41413,2021/02/10 10:00:00+00,375.0,,290003000,602-616 W MAIN ST,OPEN,0,ADC/IPP COA,,P21-0020  ,HST-HSTRC,HST-COA
9417901,41412,2021/02/10 10:00:00+00,125.0,,100006000,1331 W MAIN ST,OPEN,0,ADC/IPP COA,,P21-0019  ,HST-HSTRC,HST-COA
9417902,41411,2021/02/10 10:00:00+00,125.0,,530074000,511 E WATER ST,OPEN,0,ADC/IPP COA,,P21-0018  ,HST-HSTRC,HST-COA
9417906,41407,2021/02/02 10:00:00+00,500.0,,100050000,1001 W MAIN ST,OPEN,0,Site Plan Amendment,,P21-0014  ,PL-SITEPLN,PL-AMNDMT
9417921,41392,2020/12/10 10:00:00+00,4194.4,2021/03/10 10:00:00+00,290003000,602-616 W MAIN ST,OPEN,0,Final Site Plan,,P20-0114,PL-SITEPLN,PL-FINAL
9417936,41377,2020/10/06 08:00:00+00,125.0,,280001000,230 W MAIN ST,OPEN,0,ADC/IPP COA,,P20-0099  ,HST-HSTRC,HST-COA
9417960,41353,2020/08/03 08:00:00+00,500.0,,290007000,600 W MAIN ST,OPEN,0,Site Plan Amendment,,P20-0075  ,PL-SITEPLN,PL-AMNDMT
9417969,41344,2020/07/16 08:00:00+00,300.0,,530162300,550 E WATER ST,OPEN,0,Site Plan Amendment,,P20-0066  ,PL-SITEPLN,PL-AMNDMT
9417978,41335,2020/06/29 08:00:00+00,125.0,,290018000,320 W MAIN ST,OPEN,0,ADC/IPP COA,,P20-0057  ,HST-HSTRC,HST-COA
9417979,41334,2020/06/29 08:00:00+00,125.0,,330248000,101-111 E MAIN ST,OPEN,0,ADC/IPP COA,,P20-0056  ,HST-HSTRC,HST-COA
9418004,41309,2020/02/26 10:00:00+00,3300.0,,290003000,602-616 W MAIN ST,CLOSED,0,Preliminary Site Plan,,P20-0031,PL-SITEPLN,PL-PRELIM
9418006,41307,2020/02/25 10:00:00+00,125.0,,290012000,416-418 W MAIN ST,OPEN,0,ADC/IPP COA,,P20-0029  ,HST-HSTRC,HST-COA
9418033,41280,2020/01/06 10:00:00+00,125.0,,280040000,300-308 E MAIN ST,OPEN,0,ADC/IPP COA,,P20-0002  ,HST-HSTRC,HST-COA
9418046,41267,2019/12/06 10:00:00+00,125.0,,330234000,223 E MAIN ST,OPEN,0,ADC/IPP COA,,P19-0174  ,HST-HSTRC,HST-COA
9418049,41264,2019/11/26 10:00:00+00,125.0,,280023000,110-112 E MAIN ST,OPEN,0,ADC/IPP COA,,P19-0171  ,HST-HSTRC,HST-COA
9418061,41252,2019/10/29 08:00:00+00,375.0,,320178000,421 W MAIN ST,OPEN,0,ADC/IPP COA,,P19-0159  ,HST-HSTRC,HST-COA
9418081,41232,2019/09/24 08:00:00+00,125.0,,330261000,121 W MAIN ST,OPEN,0,ADC/IPP COA,,P19-0139  ,HST-HSTRC,HST-COA
9418082,41231,2019/09/24 08:00:00+00,125.0,,280049000,414 E MAIN ST,OPEN,0,ADC/IPP COA,,P19-0138  ,HST-HSTRC,HST-COA
9418086,41227,2019/09/18 08:00:00+00,500.0,,320177000,499 W MAIN ST,OPEN,0,Site Plan Amendment,,P19-0134  ,PL-SITEPLN,PL-AMNDMT
9418091,41222,2019/09/06 08:00:00+00,500.0,,280001000,230 W MAIN ST,CLOSED,0,Site Plan Amendment,,P19-0129,PL-SITEPLN,PL-AMNDMT
9418103,41210,2019/07/30 08:00:00+00,125.0,,280010000,200 W MAIN ST,OPEN,0,ADC/IPP COA,,P19-0117  ,HST-HSTRC,HST-COA
9418118,41195,2019/06/26 08:00:00+00,1800.0,,320178000,421 W MAIN ST,OPEN,0,Final Site Plan,,P19-0102  ,PL-SITEPLN,PL-FINAL
9418122,41191,2019/06/25 08:00:00+00,125.0,,320178000,421 W MAIN ST,OPEN,0,ADC/IPP COA,,P19-0098  ,HST-HSTRC,HST-COA
9418124,41189,2019/06/25 08:00:00+00,1200.0,,280001000,230 W MAIN ST,OPEN,0,Public Right of Way (PROW),,P19-0096  ,EG-PWENG,EG-PROW
9418129,41184,2019/06/10 08:00:00+00,100.0,,100016000,1309  W MAIN ST,OPEN,0,ADC/IPP COA,,P19-0091  ,HST-HSTRC,HST-COA
9418138,41175,2019/05/28 08:00:00+00,125.0,,330240100,201 E MAIN ST,OPEN,0,ADC/IPP COA,,P19-0082  ,HST-HSTRC,HST-COA
9418139,41174,2019/05/28 08:00:00+00,100.0,,330240100,201 E MAIN ST,OPEN,0,ADC/IPP COA,,P19-0081  ,HST-HSTRC,HST-COA
9418183,41130,2019/03/26 08:00:00+00,125.0,,290007000,510-600 W MAIN ST,OPEN,0,ADC/IPP COA,,P19-0037  ,HST-HSTRC,HST-COA
9418211,41102,2019/01/29 10:00:00+00,125.0,,300003000,852-854 W MAIN ST,OPEN,0,ADC/IPP COA,,P19-0009  ,HST-HSTRC,HST-COA
9418223,41090,2018/12/18 10:00:00+00,700.0,,280001000,230 W MAIN ST,CLOSED,0,Site Plan Amendment,,P18-0201,PL-SITEPLN,PL-AMNDMT
9418231,41082,2018/11/27 10:00:00+00,125.0,,530162300,550 E WATER ST,OPEN,0,ADC/IPP COA,,P18-0193  ,HST-HSTRC,HST-COA
9418244,41069,2018/10/31 08:00:00+00,125.0,,530080000,605  E MAIN ST,OPEN,0,ADC/IPP COA,,P18-0179  ,HST-HSTRC,HST-COA
9418246,41067,2018/10/30 08:00:00+00,125.0,,280046000,404 E MAIN ST,OPEN,0,ADC/IPP COA,,P18-0177  ,HST-HSTRC,HST-COA
9418256,41057,2018/10/15 08:00:00+00,100.0,,530160000,700 E MAIN ST,OPEN,0,ADC/IPP COA,,P18-0167  ,HST-HSTRC,HST-COA
9418260,41053,2018/10/03 08:00:00+00,125.0,,280023000,110  E MAIN ST,OPEN,0,ADC/IPP COA,,P18-0163  ,HST-HSTRC,HST-COA
9418261,41052,2018/10/02 08:00:00+00,125.0,,530160000,615  E WATER ST,OPEN,0,ADC/IPP COA,,P18-0162  ,HST-HSTRC,HST-COA
9418263,41050,2018/09/28 08:00:00+00,125.0,,280018000,112 W MAIN ST,OPEN,0,ADC/IPP COA,,P18-0160  ,HST-HSTRC,HST-COA
9418264,41049,2018/09/25 08:00:00+00,125.0,,280060200,400 E WATER ST A-B,OPEN,0,ADC/IPP COA,,P18-0159  ,HST-HSTRC,HST-COA
9418269,41044,2018/09/21 08:00:00+00,100.0,,280020100,105  E WATER ST,OPEN,0,ADC/IPP COA,,P18-0154  ,HST-HSTRC,HST-COA
9418276,41037,2018/08/29 08:00:00+00,125.0,,280040000,300  E MAIN ST,OPEN,0,ADC/IPP COA,,P18-0147  ,HST-HSTRC,HST-COA
9418291,41022,2018/07/09 08:00:00+00,100.0,2018/09/14 08:00:00+00,280001000,230 W MAIN ST,OPEN,0,Boundary Line Adjustment,,P18-0132  ,PL-PLANNG,PL-MINPLAT
9418299,41014,2018/06/26 08:00:00+00,0.0,,530162300,550 E WATER ST,OPEN,0,ADC/IPP COA,,P18-0124  ,HST-HSTRC,HST-COA
9418314,40999,2018/05/30 08:00:00+00,100.0,,310170000,853 W MAIN ST,OPEN,0,ADC/IPP COA,,P18-0109  ,HST-HSTRC,HST-COA
9418315,40998,2018/05/30 08:00:00+00,125.0,,530067000,510 E MAIN ST,OPEN,0,ADC/IPP COA,,P18-0108  ,HST-HSTRC,HST-COA
9418318,40995,2018/05/29 08:00:00+00,125.0,,280046000,404 E MAIN ST,OPEN,0,ADC/IPP COA,,P18-0105  ,HST-HSTRC,HST-COA
9418322,40991,2018/05/29 08:00:00+00,250.0,,100064000,1106 W MAIN ST,OPEN,0,Boundary Line Adjustment,,P18-0101  ,PL-PLANNG,PL-MINPLAT
9418338,40975,2018/05/03 08:00:00+00,125.0,,280089000,250 W MAIN ST,OPEN,0,ADC/IPP COA,,P18-0085  ,HST-HSTRC,HST-COA
9418341,40972,2018/05/02 08:00:00+00,100.0,,280046000,404 E MAIN ST,OPEN,0,ADC/IPP COA,,P18-0082  ,HST-HSTRC,HST-COA
9418342,40971,2018/04/24 08:00:00+00,125.0,,290011000,420 W MAIN ST,OPEN,0,ADC/IPP COA,,P18-0081  ,HST-HSTRC,HST-COA
9418360,40953,2018/04/03 08:00:00+00,250.0,,570157014,1077 E WATER ST,OPEN,0,Boundary Line Adjustment,,P18-0063  ,PL-PLANNG,PL-MINPLAT
9418361,40952,2018/04/03 08:00:00+00,250.0,,570157015,1081 E WATER ST,OPEN,0,Boundary Line Adjustment,,P18-0062  ,PL-PLANNG,PL-MINPLAT
9418362,40951,2018/03/28 08:00:00+00,125.0,,320178000,421 W MAIN ST,OPEN,0,ADC/IPP COA,,P18-0061  ,HST-HSTRC,HST-COA
9418369,40944,2018/03/27 08:00:00+00,125.0,,280040000,300-308 E MAIN ST,OPEN,0,ADC/IPP COA,,P18-0054  ,HST-HSTRC,HST-COA
9418371,40942,2018/03/23 08:00:00+00,125.0,,100078000,900 W MAIN ST,OPEN,0,ADC/IPP COA,,P18-0052  ,HST-HSTRC,HST-COA
9418373,40940,2018/03/20 08:00:00+00,100.0,,300002000,810-820 W MAIN ST,OPEN,0,Boundary Line Adjustment,,P18-0050  ,PL-PLANNG,PL-MINPLAT
9418377,40936,2018/03/08 10:00:00+00,100.0,,100064000,1106 W MAIN ST,OPEN,0,ADC/IPP COA,,P18-0046  ,HST-HSTRC,HST-COA
9418379,40934,2018/03/02 10:00:00+00,100.0,,320196000,323 W MAIN ST,OPEN,0,Boundary Line Adjustment,,P18-0044  ,PL-PLANNG,PL-MINPLAT
9418381,40932,2018/03/01 10:00:00+00,125.0,,330226000,321 E MAIN ST,OPEN,0,ADC/IPP COA,,P18-0042  ,HST-HSTRC,HST-COA
9418382,40931,2018/02/27 10:00:00+00,375.0,,310175000,843 W MAIN ST,OPEN,0,ADC/IPP COA,,P18-0041  ,HST-HSTRC,HST-COA
9418391,40922,2018/02/14 10:00:00+00,100.0,,290021000,302-304 W MAIN ST,OPEN,0,ADC/IPP COA,,P18-0032  ,HST-HSTRC,HST-COA
9418397,40916,2018/02/06 10:00:00+00,36664.0,2018/03/01 10:00:00+00,280001000,240 W MAIN ST,CLOSED,0,Final Site Plan,,P18-0026,PL-SITEPLN,PL-FINAL
9418406,40907,2018/01/31 10:00:00+00,375.0,,320175000,503 W MAIN ST,OPEN,0,ADC/IPP COA,,P18-0017  ,HST-HSTRC,HST-COA
9418419,40894,2018/01/16 10:00:00+00,500.0,2018/04/04 08:00:00+00,310175000,843 W MAIN ST,CANCELLED,0,Preliminary Site Plan,,P18-0004,PL-SITEPLN,PL-PRELIM
9418423,40890,2017/12/29 10:00:00+00,100.0,,530077A00,530 E MAIN ST A,OPEN,0,ADC/IPP COA,,P17-0226  ,HST-HSTRC,HST-COA
9418424,40889,2017/12/28 10:00:00+00,125.0,,320175000,503 W MAIN ST,OPEN,0,ADC/IPP COA,,P17-0225  ,HST-HSTRC,HST-COA
9418425,40888,2017/12/28 10:00:00+00,125.0,,100059000,1211-13 W MAIN ST,OPEN,0,ADC/IPP COA,,P17-0224  ,HST-HSTRC,HST-COA
9418430,40883,2017/12/22 10:00:00+00,125.0,,330231000,303  E MAIN ST,OPEN,0,ADC/IPP COA,,P17-0219  ,HST-HSTRC,HST-COA
9418442,40871,2017/11/29 10:00:00+00,125.0,,280040000,300-308 E MAIN ST,OPEN,0,ADC/IPP COA,,P17-0207  ,HST-HSTRC,HST-COA
9418444,40869,2017/11/29 10:00:00+00,375.0,,320178000,421 W MAIN ST,OPEN,0,ADC/IPP COA,,P17-0205  ,HST-HSTRC,HST-COA
9418445,40868,2017/11/29 10:00:00+00,100.0,,280037A00,222 E MAIN ST A,OPEN,0,ADC/IPP COA,,P17-0204  ,HST-HSTRC,HST-COA
9418447,40866,2017/11/27 10:00:00+00,125.0,,100050000,1001  W MAIN ST STE C,OPEN,0,ADC/IPP COA,,P17-0202  ,HST-HSTRC,HST-COA
9418452,40861,2017/10/31 08:00:00+00,125.0,,320174000,511  W MAIN ST,OPEN,0,ADC/IPP COA,,P17-0197  ,HST-HSTRC,HST-COA
9418461,40852,2017/10/13 08:00:00+00,100.0,,280001000,230 W MAIN ST,OPEN,0,,,P17-0188  ,AD-BZAAPP,
9418469,40844,2017/10/02 08:00:00+00,250.0,,280001000,230 W MAIN ST,OPEN,0,,,P17-0180  ,AD-BZAVAR,
9418476,40837,2017/09/26 08:00:00+00,375.0,,320175000,503 W MAIN ST,OPEN,0,ADC/IPP COA,,P17-0173  ,HST-HSTRC,HST-COA
9418477,40836,2017/09/22 08:00:00+00,125.0,,280037A00,222 E MAIN ST A,OPEN,0,ADC/IPP COA,,P17-0172  ,HST-HSTRC,HST-COA
9418478,40835,2017/09/21 08:00:00+00,1200.0,,280001000,230 W MAIN ST,CLOSED,0,Public Right of Way (PROW),,P17-0171,EG-PWENG,EG-PROW
9418483,40830,2017/09/12 08:00:00+00,125.0,,100055000,1111 W MAIN ST,OPEN,0,ADC/IPP COA,,P17-0166  ,HST-HSTRC,HST-COA
9418491,40822,2017/08/29 08:00:00+00,125.0,,280016001,118 W MAIN ST A,OPEN,0,ADC/IPP COA,,P17-0158  ,HST-HSTRC,HST-COA
9418492,40821,2017/08/29 08:00:00+00,125.0,,300002000,810-820 W MAIN ST,OPEN,0,ADC/IPP COA,,P17-0157  ,HST-HSTRC,HST-COA
9418502,40811,2017/08/17 08:00:00+00,100.0,,280040000,306-308 E MAIN ST,OPEN,0,ADC/IPP COA,,P17-0147  ,HST-HSTRC,HST-COA
9418509,40804,2017/08/16 08:00:00+00,33160.0,,280001000,230 W MAIN ST,CLOSED,0,Preliminary Site Plan,,P17-0140,PL-SITEPLN,PL-PRELIM
9418513,40800,2017/08/01 08:00:00+00,0.0,,530080000,605 E MAIN ST & 7TH ST NE,OPEN,0,ADC/IPP COA,,P17-0136  ,HST-HSTRC,HST-COA
9418522,40791,2017/07/25 08:00:00+00,375.0,,280009100,218-220 W MAIN ST,OPEN,0,ADC/IPP COA,,P17-0127  ,HST-HSTRC,HST-COA
9418532,40781,2017/07/17 08:00:00+00,125.0,,530062000,419  E MAIN ST,OPEN,0,ADC/IPP COA,,P17-0117  ,HST-HSTRC,HST-COA
9418541,40772,2017/06/27 08:00:00+00,125.0,,280026000,120 E MAIN ST,OPEN,0,ADC/IPP COA,,P17-0108  ,HST-HSTRC,HST-COA
9418555,40758,2017/06/13 08:00:00+00,21294.2,,320176000,501 W MAIN ST,OPEN,0,Final Site Plan,,P17-0094,PL-SITEPLN,PL-FINAL
9418560,40753,2017/06/02 08:00:00+00,375.0,,280031000,201 E WATER ST,OPEN,0,ADC/IPP COA,,P17-0089  ,HST-HSTRC,HST-COA
9418561,40752,2017/05/31 08:00:00+00,125.0,,320195000,325 W MAIN ST,OPEN,0,ADC/IPP COA,,P17-0088  ,HST-HSTRC,HST-COA
9418562,40751,2017/05/31 08:00:00+00,125.0,,320174000,505-515 W MAIN ST,OPEN,0,ADC/IPP COA,,P17-0087  ,HST-HSTRC,HST-COA
9418563,40750,2017/05/31 08:00:00+00,125.0,,290012000,416-418 W MAIN ST,OPEN,0,ADC/IPP COA,,P17-0086  ,HST-HSTRC,HST-COA
9418564,40749,2017/05/31 08:00:00+00,125.0,,100068000,1000  W MAIN STE A,OPEN,0,ADC/IPP COA,,P17-0085  ,HST-HSTRC,HST-COA
9418581,40732,2017/04/28 08:00:00+00,300.0,,100078000,900 W MAIN ST,OPEN,0,Site Plan Amendment,,P17-0068  ,PL-SITEPLN,PL-AMNDMT
9418586,40727,2017/04/25 08:00:00+00,375.0,,320175000,503 W MAIN ST,OPEN,0,ADC/IPP COA,,P17-0063  ,HST-HSTRC,HST-COA
9418593,40720,2017/04/12 08:00:00+00,100.0,,280061A00,206  E WATER ST,OPEN,0,ADC/IPP COA,,P17-0056  ,HST-HSTRC,HST-COA
9418595,40718,2017/04/11 08:00:00+00,100.0,,280036200,215-217 E WATER ST,OPEN,0,ADC/IPP COA,,P17-0054  ,HST-HSTRC,HST-COA
9418610,40703,2017/03/28 08:00:00+00,375.0,,280001000,230 W MAIN ST,OPEN,0,ADC/IPP COA,,P17-0039  ,HST-HSTRC,HST-COA
9418613,40700,2017/03/28 08:00:00+00,125.0,,100078000,900 W MAIN ST,OPEN,0,ADC/IPP COA,,P17-0036  ,HST-HSTRC,HST-COA
9418624,40689,2017/03/08 10:00:00+00,100.0,,280038000,300 E MAIN ST,OPEN,0,Boundary Line Adjustment,,P17-0025  ,PL-PLANNG,PL-MINPLAT
9418632,40681,2017/02/24 10:00:00+00,125.0,,330274000,225 W MAIN ST,OPEN,0,ADC/IPP COA,,P17-0017  ,HST-HSTRC,HST-COA
9418633,40680,2017/02/22 10:00:00+00,100.0,,290008000,510 W MAIN ST,OPEN,0,Boundary Line Adjustment,,P17-0016  ,PL-PLANNG,PL-MINPLAT
9418638,40675,2017/02/10 10:00:00+00,250.0,,570157002,1049 E WATER ST,OPEN,0,Boundary Line Adjustment,,P17-0011  ,PL-PLANNG,PL-MINPLAT
9418639,40674,2017/02/01 10:00:00+00,100.0,,280038000,300 E MAIN ST,OPEN,0,ADC/IPP COA,,P17-0010  ,HST-HSTRC,HST-COA
9418641,40672,2017/01/31 10:00:00+00,125.0,,280025000,118 E MAIN ST,OPEN,0,ADC/IPP COA,,P17-0008  ,HST-HSTRC,HST-COA
9418654,40659,2016/12/27 10:00:00+00,125.0,,330255000,103  W MAIN ST,OPEN,0,ADC/IPP COA,,P16-0195  ,HST-HSTRC,HST-COA
9418655,40658,2016/12/27 10:00:00+00,125.0,,290012000,416-418 W MAIN ST,OPEN,0,ADC/IPP COA,,P16-0194  ,HST-HSTRC,HST-COA
9418672,40641,2016/11/18 10:00:00+00,100.0,,280025000,118 E MAIN ST,OPEN,0,ADC/IPP COA,,P16-0177  ,HST-HSTRC,HST-COA
9418685,40628,2016/10/25 08:00:00+00,125.0,,100050000,1001 W MAIN ST,OPEN,0,ADC/IPP COA,,P16-0164  ,HST-HSTRC,HST-COA
9418689,40624,2016/10/17 08:00:00+00,500.0,,100059000,1211  W MAIN ST,OPEN,0,Site Plan Amendment,,P16-0160  ,PL-SITEPLN,PL-AMNDMT
